AMBULATORY ENDOSCOPIC SUBMUCOSAL DISSECTION FOR GASTROINTESTINAL NEOPLASMS: TRENDS AND ASSOCIATED FACTORS IN THE US,https://eposters.ddw.org/ddw/2023/ddw-2023/377636/youngil.kim.ambulatory.endoscopic.submucosal.dissection.for.gastrointestinal.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"KIM Y. May 8, 2023; Mo1075"
"ENDOSCOPIC MANAGMENT OF SUBEPITHELIAL TUMORS (SETS) USING ENDOSCOPIC DISSECTION, ENDOSCOPIC FULL THICKNESS...",https://eposters.ddw.org/ddw/2023/ddw-2023/377637/shaleen.vasavada.endoscopic.managment.of.subepithelial.tumors.28sets29.using.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Vasavada S. May 8, 2023; Mo1076"
DOUBLE BALLOON ENTEROSCOPY IN PATIENTS WITH HEREDITARY HEMORRHAGIC TELANGIECTASIA: A LARGE CASE SERIES,https://eposters.ddw.org/ddw/2023/ddw-2023/377638/sophie.goldman.double.balloon.enteroscopy.in.patients.with.hereditary.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Goldman S. May 8, 2023; Mo1077"
PREDICTORS OF CLINICAL RESPONSE TO GASTRIC PER-ORAL ENDOSCOPIC MYOTOMY (G-POEM) IN PATIENTS WITH REFRACTORY...,https://eposters.ddw.org/ddw/2023/ddw-2023/377639/hashem.al.bunni.predictors.of.clinical.response.to.gastric.per-oral.endoscopic.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Al Bunni H. May 8, 2023; Mo1078"
PREDICTORS OF RADIATION EXPOSURE IN ERCP FOR CHOLEDOCHOLITHIASIS: A MULTI-INSTITUTIONAL RETROSPECTIVE STUDY AT...,https://eposters.ddw.org/ddw/2023/ddw-2023/377640/daniel.marino.predictors.of.radiation.exposure.in.ercp.for.choledocholithiasis.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Marino D. May 8, 2023; Mo1079"
"AGE AND BMI, BUT NOT GENDER, IMPACT RADIATION EXPOSURE DURATION DURING ERCP: RESULTS FROM A MULTICENTRIC SAMPLE",https://eposters.ddw.org/ddw/2023/ddw-2023/377641/mouhand.mohamed.age.and.bmi.but.not.gender.impact.radiation.exposure.duration.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Mohamed M. May 8, 2023; Mo1080"
UNIFIED MAGNIFYING ENDOSCOPIC CLASSIFICATION (UMEC): A NORTH AMERICAN EDUCATION STUDY,https://eposters.ddw.org/ddw/2023/ddw-2023/377622/yusuke.fujiyoshi.unified.magnifying.endoscopic.classification.28umec29.a.north.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Fujiyoshi Y. May 8, 2023; Mo1061"
SHORT-TERM AND LONG-TERM OUTCOME OF ENDOSCOPIC RESECTION AND TRANSORAL VIDEOLALYNGOSCOPIC SURGERY FOR...,https://eposters.ddw.org/ddw/2023/ddw-2023/377643/reona.kawamura.short-term.and.long-term.outcome.of.endoscopic.resection.and.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Kawamura R. May 8, 2023; Mo1082"
"POLYPECTOMY PRACTICES IN REMOVAL OF DIMINUTIVE POLYPS AT AN ACADEMIC, TEACHING HOSPITAL",https://eposters.ddw.org/ddw/2023/ddw-2023/377644/neil.mehta.polypectomy.practices.in.removal.of.diminutive.polyps.at.an.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Mehta N. May 8, 2023; Mo1083"
A PROSPECTIVE SINGLE-CENTRE STUDY OF TRANSMUCOSAL DIVERTICULAR MYOTOMY FOR THE TREATMENT OF THORACIC OESOPHAGEAL...,https://eposters.ddw.org/ddw/2023/ddw-2023/377645/sunil.gupta.a.prospective.single-centre.study.of.transmucosal.diverticular.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Gupta S. May 8, 2023; Mo1084"
COMPLETE CHOLEDOCHOLITHIASIS CLEARANCE RATES AS A METRIC FOR ERCP COMPETENCY,https://eposters.ddw.org/ddw/2023/ddw-2023/377646/jeff.angelo.taclob.complete.choledocholithiasis.clearance.rates.as.a.metric.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Taclob J. May 8, 2023; Mo1085"
AN ANALYSIS OF MORTALITY AND CLINICAL OUTCOMES IN PATIENTS UNDERGOING ERCP WITH RESPECT TO PROCEDURE TIMING - A...,https://eposters.ddw.org/ddw/2023/ddw-2023/377647/christopher.chhoun.an.analysis.of.mortality.and.clinical.outcomes.in.patients.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Chhoun C. May 8, 2023; Mo1086"
UNPLANNED REPEAT ERCP AS A QUALITY INDICATOR,https://eposters.ddw.org/ddw/2023/ddw-2023/377648/melissa.chai.unplanned.repeat.ercp.as.a.quality.indicator.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Chai M. May 8, 2023; Mo1087"
LEVERAGING ELECTRONIC HEALTH RECORD FUNCTIONALITY TO FACILITATE PRACTICAL MEASUREMENT OF COLONOSCOPY QUALITY...,https://eposters.ddw.org/ddw/2023/ddw-2023/377649/irvin.ma.leveraging.electronic.health.record.functionality.to.facilitate.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Ma I. May 8, 2023; Mo1088"
ENDOSCOPIC INTERVENTION AFTER ABDOMINAL TRAUMA: A SINGLE-CENTER PERSPECTIVE,https://eposters.ddw.org/ddw/2023/ddw-2023/377650/ankur.patel.endoscopic.intervention.after.abdominal.trauma.a.single-center.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Patel A. May 8, 2023; Mo1089"
FEASIBILITY AND EFFECTIVENESS OF ENDOSCOPIC SUTURING USING THE OVERSTITCH SUTURING DEVICE FOR GASTROINTESTINAL...,https://eposters.ddw.org/ddw/2023/ddw-2023/377632/mohammad.shaear.feasibility.and.effectiveness.of.endoscopic.suturing.using.the.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Shaear M. May 8, 2023; Mo1071"
A RETROSPECTIVE EVALUATION OF EXTENDED ORAL SULFATE TABLET BOWEL PREPARATION DOSING,https://eposters.ddw.org/ddw/2023/ddw-2023/377631/john.mcgowan.a.retrospective.evaluation.of.extended.oral.sulfate.tablet.bowel.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"McGowan J. May 8, 2023; Mo1070"
COMPARISON OF OUTCOMES BETWEEN URGENT AND DELAYED ENDOSCOPY IN A MULTI-CENTER COHORT OF PATIENTS WITH REPEATED...,https://eposters.ddw.org/ddw/2023/ddw-2023/377630/taylor.geisman.comparison.of.outcomes.between.urgent.and.delayed.endoscopy.in.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Geisman T. May 8, 2023; Mo1069"
CONCORDANCE BETWEEN GASTROINTESTINAL ENDOSCOPISTS AND BARIATRIC SURGEONS IN THE DIAGNOSIS OF SMALL HIATAL HERNIA,https://eposters.ddw.org/ddw/2023/ddw-2023/377629/darine.daher.concordance.between.gastrointestinal.endoscopists.and.bariatric.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Daher D. May 8, 2023; Mo1068"
CONVENTIONAL ENDOSCOPIC MUCOSAL RESECTION VERSUS MODIFIED ENDOSCOPIC MUCOSAL RESECTION FOR DUODENAL...,https://eposters.ddw.org/ddw/2023/ddw-2023/377628/jin.hee.noh.conventional.endoscopic.mucosal.resection.versus.modified.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Noh J. May 8, 2023; Mo1067"
MARIJUANA AND ENDOSCOPY: THE EFFECTS OF MARIJUANA ON ENDOSCOPY,https://eposters.ddw.org/ddw/2023/ddw-2023/377627/justin.kosirog.marijuana.and.endoscopy.the.effects.of.marijuana.on.endoscopy.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Kosirog J. May 8, 2023; Mo1066"
PREVALENCE OF SYMPTOMS AND POSITIVE PROVOCATIVE TESTING FOR UPPER EXTREMITY REPETITIVE USE INJURIES IN...,https://eposters.ddw.org/ddw/2023/ddw-2023/377626/john.fang.prevalence.of.symptoms.and.positive.provocative.testing.for.upper.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Fang J. May 8, 2023; Mo1065"
REMOVAL OF BROKEN AND PROXIMALLY MIGRATED PANCREATIC STENTS: A CASE SERIES,https://eposters.ddw.org/ddw/2023/ddw-2023/377625/ahamed.khalyfa.removal.of.broken.and.proximally.migrated.pancreatic.stents.a.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Khalyfa A. May 8, 2023; Mo1064"
"OUTCOMES OF UPPER GASTROINTESTINAL BLEEDING AT UNITED STATES TEACHING AND NON-TEACHING HOSPITAL, NATIONAL...",https://eposters.ddw.org/ddw/2023/ddw-2023/377624/mohamad.sharbatji.outcomes.of.upper.gastrointestinal.bleeding.at.united.states.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Sharbatji M. May 8, 2023; Mo1063"
IDENTIFICATION OF 6 KEY FEATURES OF COLORECTAL POLYPS INCREASES THE SENSITIVITY OF CANCER DETECTION AND ABILITY...,https://eposters.ddw.org/ddw/2023/ddw-2023/377623/lynn.debels.identification.of.6.key.features.of.colorectal.polyps.increases.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Debels L. May 8, 2023; Mo1062"
COMPARISON OF DIFFERENT LUMINAL STENTS FOR THE MANAGEMENT OF MALIGNANT STENOSIS,https://eposters.ddw.org/ddw/2023/ddw-2023/377642/fnu.deepali.comparison.of.different.luminal.stents.for.the.management.of.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Deepali F. May 8, 2023; Mo1081"
EFFICACY AND TOLERABILITY OF 1-L POLYETHYLENE GLYCOL PLUS ASCORBIC ACID WITH SENNA VERSUS 2-L POLYETHYLENE...,https://eposters.ddw.org/ddw/2023/ddw-2023/379284/natsumi.maeda.efficacy.and.tolerability.of.1-l.polyethylene.glycol.plus.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Maeda N. May 7, 2023; Su1062"
PROGNOSTIC NUTRITIONAL INDEX AS A NOVEL MARKER TO PREDICT BLEEDING AFTER ENDOSCOPIC SUBMUCOSAL DISSECTION FOR...,https://eposters.ddw.org/ddw/2023/ddw-2023/379285/shinji.yoshii.prognostic.nutritional.index.as.a.novel.marker.to.predict.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Yoshii S. May 7, 2023; Su1063"
RANDOMIZED CONTROLLED TRIAL OF PROCEDURAL SEQUENCE FOR SAME-DAY BIDIRECTIONAL ENDOSCOPY UNDER MONITORED...,https://eposters.ddw.org/ddw/2023/ddw-2023/379286/ala.sharara.randomized.controlled.trial.of.procedural.sequence.for.same-day.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Sharara A. May 7, 2023; Su1064"
HIGH-RISK POLYPS AT SCREENING COLONOSCOPY ARE ASSOCIATED WITH UPPER GASTROINTESTINAL CANCER MORTALITY,https://eposters.ddw.org/ddw/2023/ddw-2023/379294/jasmin.zessner-spitzenberg.high-risk.polyps.at.screening.colonoscopy.are.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Zessner-Spitzenberg J. May 7, 2023; Su1072"
OUTCOMES OF DIRECT ENDOSCOPIC NECROSECTOMY WITH HYDROGEN PEROXIDE LAVAGE USING LUMEN APPOSING METAL STENTS FOR...,https://eposters.ddw.org/ddw/2023/ddw-2023/379297/rishi.pawa.outcomes.of.direct.endoscopic.necrosectomy.with.hydrogen.peroxide.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Pawa R. May 7, 2023; Su1075"
DEVELOPMENT AND IMPLEMENTATION OF A CLINICAL DECISION SUPPORT TOOL TO IMPROVE ADHERENCE TO COLONOSCOPY FOLLOW-UP...,https://eposters.ddw.org/ddw/2023/ddw-2023/379298/brian.sullivan.development.and.implementation.of.a.clinical.decision.support.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Sullivan B. May 7, 2023; Su1076"
VALIDATION OF POST-COLONOSCOPY COLORECTAL CANCER (PCCRC) CASES IN ENGLISH POPULATION DATA,https://eposters.ddw.org/ddw/2023/ddw-2023/379301/roland.valori.validation.of.post-colonoscopy.colorectal.cancer.28pccrc29.cases.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Valori R. May 7, 2023; Su1079"
PERFORMANCE AND PREDICTORS OF FAILURE OF ENTERAL STENT PLACEMENT FOR MALIGNANT GASTRIC OUTLET OBSTRUCTION,https://eposters.ddw.org/ddw/2023/ddw-2023/379302/syedreza.haider.performance.and.predictors.of.failure.of.enteral.stent.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Haider S. May 7, 2023; Su1080"
LIVING ON THE EDGE OF THE ESD SPECIMEN: CAUTERIZED MARGIN VS R0 RESECTION,https://eposters.ddw.org/ddw/2023/ddw-2023/379304/daniel.scanlon.living.on.the.edge.of.the.esd.specimen.cauterized.margin.vs.r0.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Scanlon D. May 7, 2023; Su1082"
TIME-TO-ERCP FOR ASCENDING CHOLANGITIS DURING THE START OF THE COVID-19 PANDEMIC,https://eposters.ddw.org/ddw/2023/ddw-2023/379308/pedro.palacios.argueta.time-to-ercp.for.ascending.cholangitis.during.the.start.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Palacios Argueta P. May 7, 2023; Su1086"
ESOPHAGEAL FOOD BOLUS IMPACTION NATIONAL OUTCOMES DURING THE PANDEMIC,https://eposters.ddw.org/ddw/2023/ddw-2023/379309/pedro.palacios.argueta.esophageal.food.bolus.impaction.national.outcomes.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Palacios Argueta P. May 7, 2023; Su1087"
COMPARATIVE ANALYSIS OF REOCCURANCE OF GASTROINTESTINAL NEUROENDOCRINE TUMORS FOLLOWING EN BLOC AND PIECEMEAL...,https://eposters.ddw.org/ddw/2023/ddw-2023/379311/danielle.pryor.comparative.analysis.of.reoccurance.of.gastrointestinal.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Pryor D. May 7, 2023; Su1089"
STATINS AND MORTALITY IN VETERANS WITH COLORECTAL CANCER,https://eposters.ddw.org/ddw/2023/ddw-2023/379317/thomas.imperiale.statins.and.mortality.in.veterans.with.colorectal.cancer.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Imperiale T. May 7, 2023; Su1095"
PERFORMANCE OF ULCER FEATURES IN PREDICTING MALIGNANCY AMONG GASTRIC ULCERS DIAGNOSED ON ENDOSCOPY,https://eposters.ddw.org/ddw/2023/ddw-2023/379319/ankur.patel.performance.of.ulcer.features.in.predicting.malignancy.among.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Patel A. May 7, 2023; Su1097"
THE IMPACT OF THE COVID-19 PANDEMIC ON THE CHARACTERISTICS OF GASTROENTEROLOGY GUIDELINE AUTHORS: ASSESSMENT OF...,https://eposters.ddw.org/ddw/2023/ddw-2023/379326/thomas.mathews.the.impact.of.the.covid-19.pandemic.on.the.characteristics.of.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Mathews T. May 7, 2023; Su1104"
THE IMPACT OF SOURCE AND CONSUMPTION OF NEWS ON MENTAL HEALTH DISORDERS AMONG IBD PATIENTS DURING THE COVID-19...,https://eposters.ddw.org/ddw/2023/ddw-2023/379327/seth.shaffer.the.impact.of.source.and.consumption.of.news.on.mental.health.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Shaffer S. May 7, 2023; Su1105"
THE HOSPITALIZATIONS OF GASTROINTESTINAL DISEASES DURING THE COVID-19 PANDEMIC IN 2020 IN THE UNITED STATES –...,https://eposters.ddw.org/ddw/2023/ddw-2023/379328/yichen.wang.the.hospitalizations.of.gastrointestinal.diseases.during.the.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Wang Y. May 7, 2023; Su1106"
SYMPTOMS AND/OR COVID-19 DEVELOPMENT AFTER ATTENDING A NATIONAL GASTROENTEROLOGY MEETING,https://eposters.ddw.org/ddw/2023/ddw-2023/379333/enrique.murcio-perez.symptoms.and.or.covid-19.development.after.attending.a.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Murcio-Perez E. May 7, 2023; Su1111"
TRENDS IN MAILED FECAL IMMUNOCHEMICAL TEST OUTREACH RESPONSE RATES FROM 2018 TO 2022 IN A LARGE ACADEMIC HEALTH...,https://eposters.ddw.org/ddw/2023/ddw-2023/379336/shailavi.jain.trends.in.mailed.fecal.immunochemical.test.outreach.response.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Jain S. May 7, 2023; Su1114"
PATIENTS ADMITTED WITH NON-VARICEAL UPPER GASTROINTESTINAL BLEEDING AND COVID-19 HAD HIGHER MORTALITY AND LOWER...,https://eposters.ddw.org/ddw/2023/ddw-2023/379337/pedro.palacios.argueta.patients.admitted.with.non-variceal.upper.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Palacios Argueta P. May 7, 2023; Su1115"
BIVALENT SARS-COV-2 VACCINATION YIELDS A STRONG SEROLOGICAL RESPONSE THAT IS COMPARABLE TO FOURTH DOSE IN...,https://eposters.ddw.org/ddw/2023/ddw-2023/379339/joshua.quan.bivalent.sars-cov-2.vaccination.yields.a.strong.serological.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Quan J. May 7, 2023; Su1117"
POST-VACCINATION SYMPTOMS AFTER A FOURTH DOSE OF MRNA SARS-COV-2 VACCINATION IN PATIENTS WITH INFLAMMATORY BOWEL...,https://eposters.ddw.org/ddw/2023/ddw-2023/379340/yoo.jin.lee.post-vaccination.symptoms.after.a.fourth.dose.of.mrna.sars-cov-2.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Lee Y. May 7, 2023; Su1118"
HIGH-THROUGHPUT T-CELL RECEPTOR SEQUENCING IDENTIFIED STRONG EFFECT OF HLA TYPES ON T-CELL RESPONSE TO...,https://eposters.ddw.org/ddw/2023/ddw-2023/379341/dalin.li.high-throughput.t-cell.receptor.sequencing.identified.strong.effect.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Li D. May 7, 2023; Su1119"
HIGHER CELL MEDIATED IMMUNE RESPONSE IN PATIENTS WITH INFLAMMATORY BOWEL DISEASE ON ANTI-TNF THERAPY AFTER A...,https://eposters.ddw.org/ddw/2023/ddw-2023/379342/freddy.caldera.higher.cell.mediated.immune.response.in.patients.with.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Caldera F. May 7, 2023; Su1120"
MAJOR ADVERSE CARDIOVASCULAR EVENTS AND ALL-CAUSE MORTALITY IN PATIENTS WITH INFLAMMATORY BOWEL DISEASE: RESULTS...,https://eposters.ddw.org/ddw/2023/ddw-2023/379344/sara.ghoneim.major.adverse.cardiovascular.events.and.all-cause.mortality.in.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Ghoneim S. May 7, 2023; Su1122"
IMPACT OF MICRONUTRIENT DEFICIENCY IN AN INFLAMMATORY BOWEL DISEASE COHORT ON RESPONSE TO COVID-19 BOOSTER...,https://eposters.ddw.org/ddw/2023/ddw-2023/379345/jayne.doherty.impact.of.micronutrient.deficiency.in.an.inflammatory.bowel.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Doherty J. May 7, 2023; Su1123"
EXACERBATION OF GI SYMPTOMS AFTER COVID-19 IN PATIENTS WITH FUNCTIONAL GI MOTILITY DISORDERS: EXAMINATION OF...,https://eposters.ddw.org/ddw/2023/ddw-2023/379346/rishabh.khatri.exacerbation.of.gi.symptoms.after.covid-19.in.patients.with.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Khatri R. May 7, 2023; Su1124"
DID WE FORGET ABOUT THE PATIENT WHEN CREATING GUIDELINES? LOW PREVALENCE OF PATIENT INVOLVEMENT IN GUIDELINES,https://eposters.ddw.org/ddw/2023/ddw-2023/379348/laith.numan.did.we.forget.about.the.patient.when.creating.guidelines.low.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Numan L. May 7, 2023; Su1126"
A 10-YEAR ASSESSMENT OF DISCORDANT RECOMMENDATIONS IN GASTROENTEROLOGY GUIDELINES IN THE UNITED STATES AND EUROPE,https://eposters.ddw.org/ddw/2023/ddw-2023/379349/laith.numan.a.10-year.assessment.of.discordant.recommendations.in.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Numan L. May 7, 2023; Su1127"
ADOLOPMENT OF AGA GUIDELINES IN COLLABORATION WITH AGA KHAN UNIVERSITY- A NOVEL FRAMEWORK FOR UTILIZING GLOBAL...,https://eposters.ddw.org/ddw/2023/ddw-2023/379350/shahnaz.sultan.adolopment.of.aga.guidelines.in.collaboration.with.aga.khan.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Sultan S. May 7, 2023; Su1128"
DELPHI INITIATIVE FOR EARLY-ONSET COLORECTAL CANCER (DIRECT). INTERNATIONAL MANAGEMENT GUIDELINES ON...,https://eposters.ddw.org/ddw/2023/ddw-2023/379352/giulia.cavestro.delphi.initiative.for.early-onset.colorectal.cancer.28direct29.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Cavestro G. May 7, 2023; Su1130"
INITIATIVE TO IMPROVE MANAGEMENT OF ESOPHAGITIS FOUND ON OPEN-ACCESS ENDOSCOPY,https://eposters.ddw.org/ddw/2023/ddw-2023/379353/eliza.thompson.initiative.to.improve.management.of.esophagitis.found.on.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Thompson E. May 7, 2023; Su1131"
ECONOMIC BURDEN OF EOSINOPHILIC ESOPHAGITIS: A NATIONWIDE COST-OF-ILLNESS STUDY ENCOMPASSING COSTS FOR HEALTH...,https://eposters.ddw.org/ddw/2023/ddw-2023/379364/soran.rabin.bozorg.economic.burden.of.eosinophilic.esophagitis.a.nationwide.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Rabin Bozorg S. May 7, 2023; Su1142"
